u_cost_rel,u_consent_rel,u_content_rel,s_cost_rel,s_consent_rel,s_content_rel,score_default,score_binary_2c,score_binary_3c,score_562_2c,score_562_3c,score_532_2c,score_532_3c,score_524_2c,score_524_3c,score_564_2c,score_564_3c,consent_562_2c,consent_532_2c,consent_562_3c,consent_532_3c,cost_562,cost532,
0,0.3,0.7,0.4,0.4,0.2,563,4200,7000,4200,7008,4200,7008,4200,7000,4200,7008,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,20,20,
0,0.3,0.7,0.4,0.5,0.1,281,4200,7000,4200,7000,4200,7000,4200,7000,4200,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,20,20,
0,0.3,0.7,0.5,0.1,0.4,1125,4000,9000,4000,9000,4000,9000,4000,9000,4000,9000,,,,,20,20,
0,0.3,0.7,0.5,0.2,0.3,844,3500,8000,3504,8000,3504,8000,3500,8000,3504,8000,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,,,20,20,
0,0.3,0.7,0.5,0.3,0.2,563,3500,7000,3500,7225,3500,7225,3500,7000,3500,7225,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds identification,personalizedAds,20,20,
0,0.3,0.7,0.5,0.4,0.1,281,3500,7000,3500,7008,3500,7008,3500,7000,3500,7008,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,20,20,
0,0.3,0.7,0.6,0.1,0.3,844,3000,9000,3008,9000,3007,9000,3000,9000,3008,9000,externalContent identification,externalContent,,,20,20,
0,0.3,0.7,0.6,0.2,0.2,563,2800,8000,2800,8000,2800,8000,2800,8000,2800,8000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,20,20,
0,0.3,0.7,0.7,0.1,0.2,563,2100,9000,2133,9000,2132,9000,2100,9000,2133,9000,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,20,20,
0,0.3,0.7,0.8,0.1,0.1,281,1400,9000,1400,9000,1400,9000,1400,9000,1400,9000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,20,20,
0,0.4,0.6,0,0.1,0.9,2813,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,,,,,1,1,
0,0.4,0.6,0,0.2,0.8,2500,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,,,,,1,1,
0,0.4,0.6,0,0.3,0.7,2188,7000,7000,7008,7008,7008,7008,7000,7000,7008,7008,identification,externalContent,identification,externalContent,1,1,
0,0.4,0.6,0,0.4,0.6,1875,6000,6000,6400,6400,6400,6400,6000,6000,6400,6400,personalizedAds identification,personalizedAds,personalizedAds identification,personalizedAds,1,1,
0,0.4,0.6,0,0.5,0.5,1563,6000,6000,6120,6120,6080,6080,6000,6000,6120,6120,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0,0.4,0.6,0,0.6,0.4,1250,6000,6000,6016,6016,6016,6016,6000,6000,6016,6016,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0,0.4,0.6,0,0.7,0.3,938,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0,0.4,0.6,0,0.8,0.2,625,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0,0.4,0.6,0,0.9,0.1,313,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0,0.4,0.6,0.1,0.1,0.8,2500,8000,9000,8000,9000,8000,9000,8000,9000,8000,9000,,,,,20,20,
0,0.4,0.6,0.1,0.2,0.7,2188,7000,8000,7000,8000,7000,8000,7000,8000,7000,8000,,,,,20,20,
0,0.4,0.6,0.1,0.3,0.6,1875,6000,7000,6072,7008,6048,7008,6000,7000,6072,7008,externalContent identification,externalContent,identification,externalContent,20,20,
0,0.4,0.6,0.1,0.4,0.5,1563,5400,6000,5624,6400,5624,6400,5400,6000,5624,6400,personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds identification,personalizedAds,20,20,
0,0.4,0.6,0.1,0.5,0.4,1250,5400,6000,5440,6120,5440,6080,5400,6000,5440,6120,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,20,20,
0,0.4,0.6,0.1,0.6,0.3,938,5400,6000,5400,6016,5400,6016,5400,6000,5400,6016,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,20,20,
0,0.4,0.6,0.1,0.7,0.2,625,5400,6000,5400,6000,5400,6000,5400,6000,5400,6000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,20,20,
0,0.4,0.6,0.1,0.8,0.1,313,5400,6000,5400,6000,5400,6000,5400,6000,5400,6000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,20,20,
0,0.4,0.6,0.2,0.1,0.7,2188,7000,9000,7000,9000,7000,9000,7000,9000,7000,9000,,,,,20,20,
0,0.4,0.6,0.2,0.2,0.6,1875,6000,8000,6000,8000,6000,8000,6000,8000,6000,8000,,,,,20,20,
0,0.4,0.6,0.2,0.3,0.5,1563,5000,7000,5208,7008,5208,7008,5000,7000,5208,7008,personalizedAds,analytics,identification,externalContent,20,20,
0,0.4,0.6,0.2,0.4,0.4,1250,4800,6000,4896,6400,4864,6400,4800,6000,4896,6400,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds identification,personalizedAds,20,20,
0,0.4,0.6,0.2,0.5,0.3,938,4800,6000,4800,6120,4800,6080,4800,6000,4800,6120,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,20,20,
0,0.4,0.6,0.2,0.6,0.2,625,4800,6000,4800,6016,4800,6016,4800,6000,4800,6016,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,20,20,
0,0.4,0.6,0.3,0.1,0.6,1875,6000,9000,6000,9000,6000,9000,6000,9000,6000,9000,,,,,20,20,
0,0.4,0.6,0.3,0.2,0.5,1563,5000,8000,5000,8000,5000,8000,5000,8000,5000,8000,,,,,20,20,
0,0.4,0.6,0.3,0.3,0.4,1250,4200,7000,4408,7008,4408,7008,4200,7000,4408,7008,personalizedAds externalContent identification,personalizedAds externalContent,identification,externalContent,20,20,
0,0.4,0.6,0.3,0.4,0.3,938,4200,6000,4224,6400,4224,6400,4200,6000,4224,6400,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedAds identification,personalizedAds,20,20,
0,0.4,0.6,0.3,0.5,0.2,625,4200,6000,4200,6120,4200,6080,4200,6000,4200,6120,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,20,20,
0,0.4,0.6,0.4,0.1,0.5,1563,5000,9000,5000,9000,5000,9000,5000,9000,5000,9000,,,,,20,20,
0,0.4,0.6,0.4,0.2,0.4,1250,4000,8000,4048,8000,4032,8000,4000,8000,4048,8000,externalContent identification,externalContent,,,20,20,
0,0.4,0.6,0.4,0.3,0.3,938,3600,7000,3672,7008,3648,7008,3600,7000,3672,7008,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,identification,externalContent,20,20,
0,0.4,0.6,0.4,0.4,0.2,625,3600,6000,3600,6400,3600,6400,3600,6000,3600,6400,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds identification,personalizedAds,20,20,
0,0.4,0.6,0.4,0.5,0.1,313,3600,6000,3600,6120,3600,6080,3600,6000,3600,6120,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,20,20,
0,0.4,0.6,0.5,0.1,0.4,1250,4000,9000,4000,9000,4000,9000,4000,9000,4000,9000,,,,,20,20,
0,0.4,0.6,0.5,0.2,0.3,938,3000,8000,3200,8000,3200,8000,3000,8000,3200,8000,personalizedAds identification,personalizedAds,,,20,20,
0,0.4,0.6,0.5,0.3,0.2,625,3000,7000,3008,7008,3008,7008,3000,7000,3008,7008,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,identification,externalContent,20,20,
0,0.4,0.6,0.5,0.4,0.1,313,3000,6000,3000,6400,3000,6400,3000,6000,3000,6400,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds identification,personalizedAds,20,20,
0,0.4,0.6,0.6,0.1,0.3,938,3000,9000,3000,9000,3000,9000,3000,9000,3000,9000,,,,,20,20,
0,0.4,0.6,0.6,0.2,0.2,625,2400,8000,2448,8000,2432,8000,2400,8000,2448,8000,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,20,20,
0,0.4,0.6,0.7,0.1,0.2,625,2000,9000,2024,9000,2016,9000,2000,9000,2024,9000,externalContent identification,externalContent,,,20,20,
0,0.4,0.6,0.8,0.1,0.1,313,1200,9000,1224,9000,1216,9000,1200,9000,1224,9000,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,20,20,
0,0.5,0.5,0,0.1,0.9,3094,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,,,,,1,1,
0,0.5,0.5,0,0.2,0.8,2750,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,,,,,1,1,
0,0.5,0.5,0,0.3,0.7,2406,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,,,,,1,1,
0,0.5,0.5,0,0.4,0.6,2063,6000,6000,6120,6120,6080,6080,6000,6000,6120,6120,externalContent identification,externalContent,externalContent identification,externalContent,1,1,
0,0.5,0.5,0,0.5,0.5,1719,5000,5000,5625,5625,5625,5625,5000,5000,5625,5625,personalizedAds identification,personalizedAds,personalizedAds identification,personalizedAds,1,1,
0,0.5,0.5,0,0.6,0.4,1375,5000,5000,5330,5330,5320,5320,5000,5000,5330,5330,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0,0.5,0.5,0,0.7,0.3,1031,5000,5000,5160,5160,5115,5115,5000,5000,5160,5160,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0,0.5,0.5,0,0.8,0.2,688,5000,5000,5060,5060,5060,5060,5000,5000,5060,5060,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0,0.5,0.5,0,0.9,0.1,344,5000,5000,5005,5005,5005,5005,5000,5000,5005,5005,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0,0.5,0.5,0.1,0.1,0.8,2750,8000,9000,8000,9000,8000,9000,8000,9000,8000,9000,,,,,20,20,
0,0.5,0.5,0.1,0.2,0.7,2406,7000,8000,7000,8000,7000,8000,7000,8000,7000,8000,,,,,20,20,
0,0.5,0.5,0.1,0.3,0.6,2063,6000,7000,6000,7000,6000,7000,6000,7000,6000,7000,,,,,20,20,
0,0.5,0.5,0.1,0.4,0.5,1719,5000,6000,5280,6120,5280,6080,5000,6000,5280,6120,personalizedAds,analytics,externalContent identification,externalContent,20,20,
